id,Name_of_meal,isSnack,Breakfast,Dinner,Lunch,Gluten_Free,Vegan,Dairy_Free,Vegetarian,Keto_Friendly,Paleo,How_many_servings_per_recipe,Carbs,Protein,Calories,Fat,Fiber,Sugar,allergies
615c89396d695dff13fb6b88,"6 oz salmon filet, 1 cup of whole-wheat spaghetti with 1/2 cup of tomato sauce, a side salad with a light dressing (3 tbsp), 1 cup of milk (1% or skim)",,,,,,,,,,,1,70,70,808,,,0,Pescatarian
615c89396d695dff13fb6bcc,"Caprese Sandwich (2 slices of French bread, 2 oz of mozzarella, 2 tbsp of balsamic vinaigrette, fresh basil, and tomato slices), Wild Rice (1 cup), Grilled Squash (1/2 cup)",,,,Yes,,,,,,,1,102,33,808,,,0,Pescatarian
615c89396d695dff13fb6bc6,"Caprese Sandwich (2 slices of French bread, 2 oz of mozzarella, 2 tbsp of balsamic vinaigrette, fresh basil, and tomato slices), Roasted Potatoes (1 cup), Roasted Vegetables (1/2 cup)",,,,Yes,,,,,,,1,105,30,808,,,0,Pescatarian
615c89396d695dff13fb70a9,"4 slices of turkey, 1/2 cup of almonds (~46 almonds), 1 piece of fruit (banana, apple, pear), 1 cup of carrots with hummus (5 tbsp)",,,,Yes,,,Yes,,,,1,69,39,809,,,0,
615c89396d695dff13fb6ff4,"3 cups of pasta with 1 1/2 cups of tomato sauce, 4 slices of turkey, 1 cup of berries",,,,,,,Yes,,,,1,142,39,809,,,0,
615c89396d695dff13fb6f57,"1 Turkey and Cheddar Wrap (1 tortilla, 4 slices of turkey, 1 slice of Cheddar cheese, veggies, 1 tbsp of mustard or light mayo), 7 strawberries",,,,Yes,,,,,,,1,57,41,810,,,0,
615c89396d695dff13fb71e7,"Chicken and Vegetable Stir Fry (6 oz chicken breast, mixed veggies, 2/3 tbsp of soy sauce, 2/3 tbsp of hoisin sauce), 2 cups of mashed potatoes",,,,,,,,,,,1,88,42,810,,,0,
61e6c54ce72747a23aec3ab9,"2 cups of quinoa, 4 slices of ham, 1/2 cup of corn",,,,Yes,Yes,,Yes,,,,1,102,39,810,0,0,0,
615c89396d695dff13fb736f,"Pastrami and Swiss Cheese sandwich (2 slices of wheat bread, 3 slices of pastrami, 1 slice of Swiss cheese, 1 tbsp of mustard), 1 banana",,,,Yes,,,,,,,1,112,45,810,,,0,
615c89396d695dff13fb74b9,"Rotisserie Chicken (1/4 chicken), Parmesan Potato Wedges (5 wedges), Caprese Salad (2 oz of mozzarella cheese, 1 small tomato, 1 tbsp of basil, 1 tbsp of olive oil, salt and pepper)",,,,Yes,,,,,,,1,44,56,812,,,0,
61e6c54ee72747a23aec3ac0,"2 cups of quinoa, 1 cup of tofu, 1 cup of applesauce",,,,Yes,Yes,Yes,Yes,Yes,,,1,132,37,812,0,0,0,
615c89396d695dff13fb7285,"Ground beef (6 oz), 1 cup of white rice, side salad with a light dressing (3 tbsp)",,,,,Yes,,,,,,1,58,61,813,,,0,
615c89386d695dff13fb683f,"1 cup of ziti with lemon butter (1 tbsp of butter and 1/4 tsp of lemon zest), and 2 cups of broccoli or green beans, 1 cup of milk (1% or skim)",,,,,,,,Yes,,,1,82,68,813,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb6f79,"1 Turkey and Swiss Cheese Sandwich (2 slices of whole wheat bread, 3 slices of turkey, 1 slice of Swiss cheese, lettuce and tomatoes, 1 tbsp of mustard or mayo), 2 cups of broccoli",,,,Yes,,,,,,,1,87,56,813,,,0,
615c89396d695dff13fb734e,"Lean Steak (6 oz), 1 potato with margarine (1 tbsp), 1 cup of black beans, 1 cup of milk (1% or skim)",,,,,Yes,,,,,,1,95,64,813,,,0,
615c89396d695dff13fb6bc7,"Caprese Sandwich (2 slices of French bread, 2 oz of mozzarella, 2 tbsp of balsamic vinaigrette, fresh basil, and tomato slices), Roasted Potatoes (1 cup), Sauteed Green Beans (1/2 cup)",,,,Yes,,,,,,,1,107,31,813,,,0,Pescatarian
615c89396d695dff13fb6f74,"1 Turkey and Swiss Cheese Sandwich (2 slices of whole wheat bread, 3 slices of turkey, 1 slice of Swiss cheese, lettuce and tomatoes, 1 tbsp of mustard or mayo), 1 orange",,,,Yes,,,,,,,1,90,53,815,,,0,
61e6c4f6e72747a23aec397f,"2 cups of brown rice, 4 slices of ham, 1 banana",,,,Yes,Yes,,Yes,,,,1,117,31,815,0,0,0,
615c89396d695dff13fb6d19,"Shrimp and Vegetable Stir Fry (15 shrimp, mixed veggies, sesame oil, soy sauce, and hoisin sauce), 2 cups of white rice",,,,,,,Yes,,,,1,118,54,816,,,0,Pescatarian
615c89396d695dff13fb70ec,"6 oz chicken breast with a light sauce or marinade, 1 sweet potato with whipped butter (1 tbsp), side salad with a light dressing (3 tbsp), either an apple or a banana",,,,,Yes,,,,,,1,60,62,817,,,0,
615c89386d695dff13fb6876,"1 hot dog (without a bun), 1/2 cup of peanuts, 1 cup of corn, 1 orange",,,,,,,,,,,1,68,32,818,,,0,
615c89396d695dff13fb7567,"Turkey Sandwich on Whole Grain Bread (4 slices of turkey, 1 slice of cheese, 2 slices of bread, mixed veggies, 2 tbsp of mayo or mustard), small caesar salad (1 cup of lettuce, 1 tbsp of parmesan cheese, 1 tsp olive oil, 1 tbsp caesar dressing)",,,,Yes,,,,,,,1,46,40,820,,,0,
615c89396d695dff13fb742a,"Roast Beef Wrap (Roast Beef, 1/4 of an avocado, 2 tbsp of mayo, 1/2 of a yellow bell pepper, and a whole wheat tortilla), Wild Rice (1 cup), Roasted Vegetables (1/2 cup)",,,,Yes,,,,,,,1,98,45,820,,,0,
615c89396d695dff13fb6a7f,"2 cups of spaghetti with 1 cup of tomato sauce, 2 bananas",,,,,,Yes,Yes,Yes,,,1,148,18,820,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb7401,"Roast Beef Sandwich (2 slices of white bread, 3 oz of roast beef, 1 slice of cheddar cheese, 1 tbsp of light mayonnaise, 1 leaf of lettuce, 1/2 of a small tomato), Yellow Rice (1/2 cup), Caprese Salad (2 oz of mozzarella cheese, 1 small tomato, 1 tbsp of basil, 1 tbsp of olive oil, salt and pepper)",,,,Yes,,,,,,,1,58,46,822,,,0,
615c89396d695dff13fb71d6,"Chicken and Rice (6 oz of chicken, 2 cups of white rice), side salad with a light dressing (3 tbsp), either a banana or an apple",,,,,Yes,,,,,,1,58,74,822,,,0,
615c89396d695dff13fb722f,"Grilled Buffalo Chicken Wrap (1 sandwich), Sweet Potato (1 potato), Steamed Carrots (1 cup)",,,,Yes,,,,,,,1,98,46,822,,,0,
61e6c50ee72747a23aec39d3,"2 cups of white rice, 4 slices of turkey, 1 cup of blackberries",,,,Yes,Yes,,Yes,,,,1,116,70,822,0,0,0,
615c89396d695dff13fb71c2,"Beef, Shrimp, and Vegetable Stir Fry (6 oz of diced beef, 30 shrimp, mixed veggies, soy sauce and vegetable oil), 1 sweet potato with whipped butter (1 tbsp), 1 cup of milk (1% or skim)",,,,,,,,,,,1,52,66,823,,,0,
615c89396d695dff13fb70f9,"6 oz chicken breast with a light sauce or marinade, 2 cups of brown rice, 1 cup of mixed veggies",,,,,Yes,,Yes,,,,1,100,67,824,,,0,
61e6c527e72747a23aec3a2f,"2 cups of pasta, 4 slices of turkey, 1 plum",,,,Yes,,,Yes,,,,1,108,77,824,0,0,0,
615c89396d695dff13fb7409,"Roast Beef Wrap (Roast Beef, 1/4 of an avocado, 2 tbsp of mayo, 1/2 of a yellow bell pepper, and a whole wheat tortilla), Jasmine Rice (1 cup), Roasted Asparagus (1/2 cup)",,,,Yes,,,,,,,1,108,42,825,,,0,
615c89396d695dff13fb71fe,"Chicken Caesar Salad (3 cups of shredded lettuce, 6 oz chicken breast, 1 tbsp of parmesan cheese, 1 tbsp of olive oil, 1 tbsp of caesar dressing), Lo Mein Noodles (1 cup), Sauteed Green Beans (1/2 cup)",,,,Yes,,,,,,,1,75,70,826,,,0,
615c89396d695dff13fb7425,"Roast Beef Wrap (Roast Beef, 1/4 of an avocado, 2 tbsp of mayo, 1/2 of a yellow bell pepper, and a whole wheat tortilla), Whole Wheat Spaghetti (1 cup) with Tomato Sauce (1/2 cup), Roasted Vegetables (1/2 cup)",,,,Yes,,,,,,,1,102,46,826,,,0,
615c89396d695dff13fb6c70,"Salmon (4 oz fillet) with teryiaki sauce (1 tsp), 1 cup of mashed potatoes, side salad with a light dressing (3 tbsp)",,,,,,,,,,,1,57,42,827,,,0,Pescatarian
615c89396d695dff13fb6bc8,"Caprese Sandwich (2 slices of French bread, 2 oz of mozzarella, 2 tbsp of balsamic vinaigrette, fresh basil, and tomato slices), Roasted Potatoes (1 cup), Steamed Broccoli with Lemon (1 cup)",,,,Yes,,,,,,,1,108,33,828,,,0,Pescatarian
615c89396d695dff13fb756a,"Turkey, Hummus and Mayo Sandwich on rustic bread with Veggies",,,,Yes,,,,,,,1,71,44,829,,,0,
615c89396d695dff13fb728c,"Ground beef (6 oz), 1 potato with margarine (1 tbsp), 1 cup of corn",,,,,Yes,,,,,,1,76,61,829,,,0,
615c89396d695dff13fb7311,"Lean Ground Turkey (4 oz), 2 cups mashed potatoes, small caesar salad (with 1 tbsp of dressing)",,,,,Yes,,,,,,1,82,33,829,,,0,
615c89396d695dff13fb731e,"Lean Ground Turkey (6 oz), 2 cups mashed potatoes, 1 cup of corn",,,,,Yes,,Yes,,,,1,109,43,830,,,0,
615c89396d695dff13fb7214,"Flank Steak (8 oz), Garlic Rosemary Potatoes(1 1/2 cups), Roasted Corn with Peppers (1/2 cup)",,,,Yes,,,,,,,1,65,72,831,,,0,
615c89396d695dff13fb6d76,"Tuna Sandwich (2 slices of white bread, 3/4 cup of tuna salad), 1 sweet potato with whipped butter (1 tbsp), side salad with a light dressing (3 tbsp)",,,,,,,,,,,1,76,37,831,,,0,Pescatarian
615c89396d695dff13fb727e,"Ground beef (6 oz), 1 cup of couscous, small caesar salad (with 1 tbsp of dressing)",,,,,,,,,,,1,50,63,832,,,0,
61e6c50ee72747a23aec39d6,"2 cups of white rice, 4 slices of turkey, 1/2 cup of corn",,,,Yes,Yes,,Yes,,,,1,118,71,832,0,0,0,
61e6c537e72747a23aec3a69,"Orzo (2 oz), 4 slices of turkey, 1/2 cup of raisins",,,,Yes,Yes,,Yes,,,,1,122,69,832,0,0,0,
61e6c52be72747a23aec3a3e,"2 cups of pasta, grilled chicken (4 oz), 2 cups of peas",,,,Yes,,,Yes,,,,1,137,59,832,0,0,0,
615c89396d695dff13fb6db9,"1 1/2 cups of spaghetti with lemon butter, side salad with a light dressing (3 tbsp), 1 piece of fruit (banana, apple, pear)",,,,Yes,,,Yes,Yes,,,1,102,19,833,,,0,"Vegetarian,Pescatarian"
615c89396d695dff13fb6c65,"Salmon (4 oz fillet) with teryiaki sauce (1 tsp), 1 cup of couscous, 1 1/2 cups of roasted vegetables",,,,,,,Yes,,,,1,85,42,834,,,0,Pescatarian
615c89396d695dff13fb732c,"Lean Pork (6 oz.), 1 1/2 cups of whole wheat pasta with 3/4 cup of marinara sauce, 2 cups of steamed broccoli",,,,,,,,,,,1,113,68,834,,,0,
61e6c51ae72747a23aec39fe,"2 cups of white rice, Salmon (4 oz), 1/2 cup of raisins",,,,Yes,Yes,,Yes,,,,1,155,35,834,0,0,0,
61e6c4f8e72747a23aec3985,"2 cups of brown rice, grilled chicken (4 oz), 1/2 cup of raisins",,,,Yes,Yes,,Yes,,,,1,155,38,834,0,0,0,
615c89396d695dff13fb6b4d,"4 oz filet of salmon, 2/3 cup of walnuts, 1 peach or plum, 1 cup of milk (1% or skim)",,,,,,,,,,,1,33,53,835,,,0,Pescatarian
615c89396d695dff13fb70d3,"6 oz chicken breast with a light sauce or marinade, 1 cup of couscous, 1 1/2 cups of roasted vegetables, either an apple or a banana",,,,,,,Yes,,,,1,99,64,835,,,0,
61e6c4d2e72747a23aec38fd,"1 cup of brown rice, 4 slices of turkey, 2 cups of peas",,,,Yes,Yes,,Yes,,,,1,108,82,835,0,0,0,
61e6c501e72747a23aec39a7,"1 cup of white rice, 4 slices of turkey, 1/2 cup of raisins",,,,Yes,Yes,,Yes,,,,1,124,66,836,0,0,0,
615c89396d695dff13fb6bcd,"Caprese Sandwich (2 slices of French bread, 2 oz of mozzarella, 2 tbsp of balsamic vinaigrette, fresh basil, and tomato slices), Wild Rice (1 cup), Kale Salad (1 bunch of kale, 1/8 cup of sunflower seeds, 1/8 cup of walnuts, 1/4 cupof fried cherries, 1/8 cup of olive oil)",,,,Yes,,,,,,,1,107,35,837,,,0,Pescatarian
61e6c4f2e72747a23aec396f,"2 cups of brown rice, 4 slices of turkey, 1 cup of broccoli",,,,Yes,Yes,,Yes,,,,1,113,74,837,0,0,0,
615c89396d695dff13fb6b14,"3 hard-boiled eggs, 1/2 cup of pumpkin seeds, 1 cup of corn, 1 orange",,,,,,,,,,,1,59,44,838,,,0,Pescatarian
61e6c4fee72747a23aec399d,"2 cups of brown rice, Ground beef (4 oz), 1 plum",,,,Yes,Yes,,Yes,,,,1,96,27,838,0,0,0,
615c89396d695dff13fb6d57,"Tuna Salad Wrap (2/3 cup of tuna salad, 1 whole wheat wrap), Yellow Rice (1 cup), Kale Salad (1 bunch of kale, 1/8 cup of sunflower seeds, 1/8 cup of walnuts, 1/4 cupof fried cherries, 1/8 cup of olive oil)",,,,Yes,,,,,,,1,108,30,839,,,0,Pescatarian
615c89396d695dff13fb7437,"Roast Beef Wrap (Roast Beef, 1/4 of an avocado, 2 tbsp of mayo, 1/2 of a yellow bell pepper, and a whole wheat tortilla), Yellow Rice (1 cup), Roasted Eggplant (1/2 cup)",,,,Yes,,,,,,,1,101,41,840,,,0,
615c89396d695dff13fb742c,"Roast Beef Wrap (Roast Beef, 1/4 of an avocado, 2 tbsp of mayo, 1/2 of a yellow bell pepper, and a whole wheat tortilla), Wild Rice (1 cup), Steamed Broccoli with Lemon (1 cup)",,,,Yes,,,,,,,1,101,48,840,,,0,
615c89396d695dff13fb7438,"Roast Beef Wrap (Roast Beef, 1/4 of an avocado, 2 tbsp of mayo, 1/2 of a yellow bell pepper, and a whole wheat tortilla), Yellow Rice (1 cup), Roasted Vegetables (1/2 cup)",,,,Yes,,,,,,,1,102,41,840,,,0,
615c89396d695dff13fb7410,"Roast Beef Wrap (Roast Beef, 1/4 of an avocado, 2 tbsp of mayo, 1/2 of a yellow bell pepper, and a whole wheat tortilla), Lo Mein Noodles (1/2 cup), Peas and Carrots (1 cup)",,,,Yes,,,,,,,1,106,45,840,,,0,
615c89396d695dff13fb73e4,"Roast Beef Sandwich (2 slices of white bread, 3 oz of roast beef, 1 slice of cheddar cheese, 1 tbsp of light mayonnaise, 1 leaf of lettuce, 1/2 of a small tomato), Wild Rice (1 cup), Roasted Corn (1 cup)",,,,Yes,,,,,,,1,107,42,840,,,0,
615c89396d695dff13fb740a,"Roast Beef Wrap (Roast Beef, 1/4 of an avocado, 2 tbsp of mayo, 1/2 of a yellow bell pepper, and a whole wheat tortilla), Jasmine Rice (1 cup), Roasted Eggplant (1/2 cup)",,,,Yes,,,,,,,1,109,41,840,,,0,
615c89396d695dff13fb6d48,"Tofu and Vegetable Stir Fry (1 block of tofu, mixed veggies, hoisin sauce and soy sauce), 1 1/2 cups of whole wheat pasta with 3/4 cup of marinara sauce",,,,,,Yes,,Yes,,,1,111,51,840,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb743e,"Roasted Pork Cuban Sandwich (1 sandwich), Cilantro Lime Brown Rice (1 cup), Peas and Carrots (1 cup)",,,,Yes,,,,,,,1,117,4,840,,,0,
61e6c4ece72747a23aec395c,"1 cup of brown rice, steak (6 oz), 1 cup of applesauce",,,,Yes,Yes,,Yes,,,,1,87,48,841,0,0,0,
61e6c54ae72747a23aec3ab0,"2 cups of quinoa, 4 slices of turkey, 1 plum",,,,Yes,Yes,,Yes,,,,1,106,77,842,0,0,0,
615c89396d695dff13fb70fd,"6 oz chicken breast with a light sauce or marinade, 2 cups of brown rice, 2 cups of green beans",,,,,Yes,,Yes,,,,1,108,68,842,,,0,
61e6c51ae72747a23aec39ff,"2 cups of white rice, Salmon (4 oz), 2 cups of peas",,,,Yes,Yes,,Yes,,,,1,139,50,842,0,0,0,
615c89396d695dff13fb71f4,"Chicken Caesar Salad (3 cups of shredded lettuce, 6 oz chicken breast, 1 tbsp of parmesan cheese, 1 tbsp of olive oil, 1 tbsp of caesar dressing), Buttered Egg Noodles (1/2 cup), Caprese Salad (2 oz of mozzarella cheese, 1 small tomato, 1 tbsp of basil, 1 tbsp of olive oil, salt and pepper)",,,,Yes,,,,,,,1,32,78,843,,,0,
61e6c50ee72747a23aec39d4,"2 cups of white rice, 4 slices of turkey, 1 cup of blueberries",,,,Yes,Yes,,Yes,,,,1,123,69,843,0,0,0,
61e6c4fee72747a23aec399a,"2 cups of brown rice, Ground beef (4 oz), 1 peach",,,,Yes,Yes,,Yes,,,,1,97,27,844,0,0,0,
61e6c4f1e72747a23aec396c,"2 cups of brown rice, 4 slices of turkey, 1 cup of blackberries",,,,Yes,Yes,,Yes,,,,1,116,72,844,0,0,0,
615c89396d695dff13fb710a,"6 oz chicken breast with a light sauce or marinade, 2 cups of plain quinoa, small caesar salad (with 1 tbsp of dressing)",,,,,Yes,,,,,,1,64,67,845,,,0,
615c89396d695dff13fb6f55,"1 Turkey and Cheddar Wrap (1 tortilla, 4 slices of turkey, 1 slice of Cheddar cheese, veggies, 1 tbsp of mustard or light mayo), 1 orange",,,,Yes,,,,,,,1,66,41,845,,,0,
615c89396d695dff13fb726d,"Ground beef (6 oz), 1 cup of brown rice, 1 1/2 cups of roasted vegetables",,,,,Yes,,Yes,,,,1,79,60,845,,,0,
615c89396d695dff13fb7279,"Ground beef (6 oz), 1 cup of couscous, 1 cup of corn, 1 cup of milk (1% or skim)",,,,,,,,,,,1,89,71,845,,,0,
615c89396d695dff13fb6b29,"3 scrambled eggs, 1/2 cup of peanuts, 1 cup of corn",,,,Yes,,,,,,,1,54,51,846,,,0,Pescatarian
615c89396d695dff13fb6d71,"Tuna Sandwich (2 slices of white bread, 3/4 cup of tuna salad), 1 cup of white rice, side salad with a light dressing (3 tbsp)",,,,,,,,,,,1,100,39,846,,,0,Pescatarian
615c89396d695dff13fb7426,"Roast Beef Wrap (Roast Beef, 1/4 of an avocado, 2 tbsp of mayo, 1/2 of a yellow bell pepper, and a whole wheat tortilla), Whole Wheat Spaghetti (1 cup) with Tomato Sauce (1/2 cup), Steamed Broccoli with Lemon (1 cup)",,,,Yes,,,,,,,1,105,49,846,,,0,
615c89396d695dff13fb73d8,"Roast Beef Sandwich (2 slices of white bread, 3 oz of roast beef, 1 slice of cheddar cheese, 1 tbsp of light mayonnaise, 1 leaf of lettuce, 1/2 of a small tomato), Whole Wheat Spaghetti (1 cup) with Tomato Sauce (1/2 cup), Roasted Corn (1 cup)",,,,Yes,,,,,,,1,111,43,846,,,0,
61e6c528e72747a23aec3a32,"2 cups of pasta, 4 slices of turkey, 1 cup of broccoli",,,,Yes,,,Yes,,,,1,111,80,847,0,0,0,
615c89396d695dff13fb727f,"Ground beef (6 oz), 1 cup of white rice, 1 1/2 cups of roasted vegetables",,,,,Yes,,Yes,,,,1,83,59,848,,,0,
61e6c50ae72747a23aec39c7,"1 cup of white rice, Ground beef (4 oz), 2 cups of peas",,,,Yes,Yes,,Yes,,,,1,94,37,848,0,0,0,
615c89396d695dff13fb6f71,"1 Turkey and Swiss Cheese Sandwich (2 slices of wheat bread, 3 slices of turkey, 2 slices of Swiss cheese, lettuce and tomatoes, 1 tbsp of dijon mustard), 1 apple",,,,Yes,,,,,,,1,100,53,848,,,0,
61e6c54be72747a23aec3ab4,"2 cups of quinoa, roast beef (~3 slices), 1 cup of applesauce",,,,Yes,Yes,,Yes,,,,1,127,39,848,0,0,0,
615c89396d695dff13fb71cd,"Chicken and Rice (6 oz of chicken, 2 cups of white rice), 1 1/2 cups of roasted vegetables, 1 cup of milk (1% or skim)",,,,,Yes,,,,,,1,69,79,849,,,0,
61e6c4f2e72747a23aec3970,"2 cups of brown rice, 4 slices of turkey, 1/2 cup of peas",,,,Yes,Yes,,Yes,,,,1,115,74,849,0,0,0,
615c89396d695dff13fb75ed,"1 Chicken Bacon Ranch Sandwich (normal restaurant size sandwich), 1 cup of carrots with hummus (5 tbsp)",,,,Yes,,,,,,,1,29,40,851,,,0,
615c89396d695dff13fb762d,"1 chicken breast (6 oz), 1/2 cup of almonds, 1 cup of corn",,,,,,,,,,,1,53,71,851,,,0,
615c89396d695dff13fb6f56,"1 Turkey and Cheddar Wrap (1 tortilla, 4 slices of turkey, 1 slice of Cheddar cheese, veggies, 1 tbsp of mustard or light mayo), 20 grapes",,,,Yes,,,,,,,1,69,41,852,,,0,
615c89396d695dff13fb6986,"1 veggie burger (2.5 oz), 1 potato with margarine (1 tbsp), 1 1/2 cups of roasted vegetables",,,,,,Yes,,Yes,,,1,108,25,852,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb6aaa,"2 cups of whole-wheat pasta with 1 tbsp of olive oil, 1 granola bar, 1 piece of fruit (banana, apple, pear), 1 cup of carrots with hummus (5 tbsp)",,,,Yes,,,,,,,1,137,25,852,,,0,Pescatarian
615c89396d695dff13fb6c42,"OWYN Protein Shake (Vanilla) (1 Bottle), Pecans (1/2 cup), Dried Banana (2 oz)",,,,,,,,,,,1,45,28,854,,,0,Pescatarian
615c89396d695dff13fb6c45,"OWYN Protein Shake (Vanilla) (1 Bottle), Walnuts (1/2 cup), Dried Banana (2 oz)",,,,,,,,,,,1,51,30,854,,,0,Pescatarian
61e6c4c3e72747a23aec38c4,"2 slices of whole wheat bread, steak (6 oz), 1/2 cup of raisins",,,,Yes,,,Yes,,,,1,92,48,854,0,0,0,
61e6c4f2e72747a23aec3972,"2 cups of brown rice, 4 slices of turkey, 1/2 cup of corn",,,,Yes,Yes,,Yes,,,,1,118,73,854,0,0,0,
615c89396d695dff13fb6d7d,"Tuna Sandwich (2 slices of white bread, 3/4 cup of tuna salad), 2 cups of corn, 1 cup of milk (1% or skim)",,,,Yes,,,,,,,1,132,48,854,,,0,Pescatarian
61e6c511e72747a23aec39e1,"2 cups of white rice, 4 slices of ham, 1 cup of applesauce",,,,Yes,Yes,,Yes,,,,1,133,29,854,0,0,0,
615c89396d695dff13fb75e1,"1 1/2 cups of ziti with roasted chicken (4 oz) and tomato sauce, side salad with a light dressing (3 tbsp), 1 piece of fruit (banana, apple, pear)",,,,,,,Yes,,,,1,113,39,855,,,0,
615c89396d695dff13fb6a97,"2 cups of tofu, 1/2 cup of almonds, 1 cup of berries",,,,Yes,,Yes,Yes,Yes,,,1,35,58,856,,,0,"Vegetarian,Vegan,Pescatarian"
615c89396d695dff13fb7427,"Roast Beef Wrap (Roast Beef, 1/4 of an avocado, 2 tbsp of mayo, 1/2 of a yellow bell pepper, and a whole wheat tortilla), Whole Wheat Spaghetti (1 cup) with Tomato Sauce (1/2 cup), Steamed Carrots (1 cup)",,,,Yes,,,,,,,1,113,47,856,,,0,
615c89396d695dff13fb728d,"Ground beef (6 oz), 1 potato with margarine (1 tbsp), side salad with a light dressing (3 tbsp)",,,,,Yes,,,,,,1,47,61,857,,,0,
615c89396d695dff13fb71ce,"Chicken and Rice (6 oz of chicken, 2 cups of white rice), 1 1/2 cups of roasted vegetables, either a banana or an apple",,,,,Yes,,Yes,,,,1,83,72,857,,,0,
615c89396d695dff13fb6f73,"1 Turkey and Swiss Cheese Sandwich (2 slices of whole wheat bread, 3 slices of turkey, 1 slice of Swiss cheese, lettuce and tomatoes, 1 tbsp of mustard or mayo), 1 banana",,,,Yes,,,,,,,1,102,53,858,,,0,
61e6c528e72747a23aec3a33,"2 cups of pasta, 4 slices of turkey, 1/2 cup of peas",,,,Yes,,,Yes,,,,1,113,80,859,0,0,0,
615c89396d695dff13fb7439,"Roast Beef Wrap (Roast Beef, 1/4 of an avocado, 2 tbsp of mayo, 1/2 of a yellow bell pepper, and a whole wheat tortilla), Yellow Rice (1 cup), Steamed Broccoli with Lemon (1 cup)",,,,Yes,,,,,,,1,105,44,860,,,0,
615c89396d695dff13fb739d,"Roast Beef Sandwich (2 slices of white bread, 3 oz of roast beef, 1 slice of cheddar cheese, 1 tbsp of light mayonnaise, 1 leaf of lettuce, 1/2 of a small tomato), Brown Rice (1 cup), Roasted Corn (1 cup)",,,,Yes,,,,,,,1,117,38,860,,,0,
615c89396d695dff13fb6c6b,"Salmon (4 oz fillet) with teryiaki sauce (1 tsp), 1 cup of mashed potatoes, 1 1/2 cups of roasted vegetables",,,,,,,,,,,1,82,40,862,,,0,Pescatarian
61e6c519e72747a23aec39fc,"2 cups of white rice, 1 cup of tofu, 2 cups of peas",,,,Yes,Yes,Yes,Yes,Yes,,,1,143,45,864,0,0,0,
61e6c547e72747a23aec3aa5,"1 cup of quinoa, Ground beef (4 oz), 1/2 cup of raisins",,,,Yes,Yes,,Yes,,,,1,108,26,865,0,0,0,
61e6c4f1e72747a23aec396d,"2 cups of brown rice, 4 slices of turkey, 1 cup of blueberries",,,,Yes,Yes,,Yes,,,,1,123,71,865,0,0,0,
61e6c50de72747a23aec39d2,"2 cups of white rice, 4 slices of turkey, 1 banana",,,,Yes,Yes,,Yes,,,,1,129,69,865,0,0,0,
61e6c527e72747a23aec3a2e,"2 cups of pasta, 4 slices of turkey, 1 cup of pineapple",,,,Yes,,,Yes,,,,1,120,77,866,0,0,0,
61e6c52de72747a23aec3a46,"2 cups of pasta, Salmon (4 oz), 1/2 cup of raisins",,,,Yes,,,Yes,,,,1,153,43,866,0,0,0,
615c89396d695dff13fb742b,"Roast Beef Wrap (Roast Beef, 1/4 of an avocado, 2 tbsp of mayo, 1/2 of a yellow bell pepper, and a whole wheat tortilla), Wild Rice (1 cup), Sauteed Green Beans (1 cup)",,,,Yes,,,,,,,1,107,48,870,,,0,
615c89396d695dff13fb743a,"Roast Beef Wrap (Roast Beef, 1/4 of an avocado, 2 tbsp of mayo, 1/2 of a yellow bell pepper, and a whole wheat tortilla), Yellow Rice (1 cup), Steamed Carrots (1 cup)",,,,Yes,,,,,,,1,113,42,870,,,0,
61e6c531e72747a23aec3a53,"2 cups of pasta, Ground beef (4 oz), 1 cup of broccoli",,,,Yes,,,Yes,,,,1,97,36,871,0,0,0,
61e6c4ece72747a23aec395b,"1 cup of brown rice, Ground beef (4 oz), 1/2 cup of raisins",,,,Yes,Yes,,Yes,,,,1,110,23,871,0,0,0,
615c89396d695dff13fb71d9,"Chicken and Rice (6 oz of chicken, 2 cups of white rice), small caesar salad (with 1 tbsp of dressing), either a banana or an apple",,,,,Yes,,,,,,1,60,74,873,,,0,
615c89396d695dff13fb73f6,"Roast Beef Sandwich (2 slices of white bread, 3 oz of roast beef, 1 slice of cheddar cheese, 1 tbsp of light mayonnaise, 1 leaf of lettuce, 1/2 of a small tomato), Yellow Rice (1 cup), Garden Salad (3 cups of iceberg lettuce, 1/8 of an onion, 1/2 of a medium tomato, 6 croutons, 3 black olives, 2 tbsp of Italian dressing)",,,,Yes,,,,,,,1,88,37,874,,,0,
615c89396d695dff13fb73cb,"Roast Beef Sandwich (2 slices of white bread, 3 oz of roast beef, 1 slice of cheddar cheese, 1 tbsp of light mayonnaise, 1 leaf of lettuce, 1/2 of a small tomato), Jasmine Rice (1 cup), Garden Salad (3 cups of iceberg lettuce, 1/8 of an onion, 1/2 of a medium tomato, 6 croutons, 3 black olives, 2 tbsp of Italian dressing)",,,,Yes,,,,,,,1,96,37,874,,,0,
615c89396d695dff13fb6c76,"Salmon (4 oz fillet) with teryiaki sauce (1 tsp), 1 potato with margarine (1 tbsp), side salad with a light dressing (3 tbsp)",,,,,Yes,,,,,,1,59,42,875,,,0,Pescatarian
