id,Name_of_meal,Ingredients,Instructions,sort,isSnack,Breakfast,Gluten_Free,Vegan,How_many_servings_per_recipe,Carbs,Protein,Calories,Fat,Fiber,Sugar
5e4b194185fa5f001452577b,Delete,"[{""name"":""Asian Sesame Salad with Chicken (Panera)"",""category"":""Other"",""servingSize"":""1 full salad"",""carbs"":""25"",""protein"":""32"",""calories"":""410"",""fat"":""21"",""seq"":null,""id"":""5e422f8866138fa5b0703b61"",""Category"":""Other"",""Restaurant"":""Panera"",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,,,,,,,25,32,410,18.2,,
5e4b1945f852ff0016f1bed3,Delete,"[{""name"":""Caesar salad"",""category"":""Other"",""servingSize"":""1 cup"",""carbs"":""7"",""protein"":""5"",""calories"":""179"",""fat"":""15"",""seq"":null,""id"":""5e422f8866138fa5b070352b"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1.25}]",,,,,,,,8.75,6.25,223.75,9.9,,
5e4b196bf852ff0016f1bed9,Delete,"[{""name"":""Greek salad"",""category"":""Other"",""servingSize"":""1 cup"",""carbs"":""4"",""protein"":""4"",""calories"":""139"",""fat"":""13"",""seq"":null,""id"":""5e422f8866138fa5b070352e"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,,,,,,,4,4,139,6.2,,
5e4b39a79c0a7600141d9dfc,Delete,"[{""name"":""Cheese Sandwich"",""category"":""Other"",""servingSize"":""2 slices of bread.  2 slices of cheese.  Margarine"",""carbs"":""28"",""protein"":""9"",""calories"":""261"",""fat"":""13"",""seq"":null,""id"":""5e422f8866138fa5b070410a"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,,,,,,,28,9,261,11.6,,
5e4b67ddd482ec0014a84a7e,Delete,"[{""name"":""Sausage, Egg and Cheese Breakfast Burrito"",""category"":""Other"",""servingSize"":""1 regular size burrito"",""carbs"":""25"",""protein"":""25"",""calories"":""520"",""fat"":""35"",""seq"":null,""id"":""5e422f8866138fa5b07041a3"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,2,,,,,,-43,-7,-80,0.0,,
5e4b6961d482ec0014a84a94,1 orange,"[{""name"":""Orange"",""category"":""Other"",""servingSize"":""1 orange"",""carbs"":""15"",""protein"":""1"",""calories"":""62"",""fat"":""0"",""seq"":null,""id"":""5e422f8866138fa5b07033f1"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,1,,,,,,15,1,62,0.0,,
5e4bfc50ffb6ce0014f22e2f,Default Meal,[],,,,,,,,0,0,0,0.0,,
5e4c063fffb6ce0014f22e4a,Delete,"[{""name"":""Post Shreddies cereal"",""category"":""Other"",""servingSize"":""3/4 cup"",""carbs"":""32"",""protein"":""4"",""calories"":""138"",""fat"":""1"",""seq"":null,""id"":""5e422f8866138fa5b07033ae"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":3}]",,,,,,,,96,12,414,0.0,,
5e4c21b2a1786d0014a7be87,Default Meal,[],,,,,,,,24.75,33,270,4.3,,
5e4c21b2a1786d0014a7be89,Default Meal,[],,,,,,,,24.75,33,270,4.3,,
5e4c2fb989f6a30014f87669,Delete,"[{""name"":""Bear Claw Pastry (Panera)"",""category"":""Other"",""servingSize"":""1 pastry"",""carbs"":""59"",""protein"":""9"",""calories"":""550"",""fat"":""31"",""seq"":null,""id"":""5e422f8866138fa5b0703b7b"",""Category"":""Other"",""Restaurant"":""Panera"",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,,,,,,,59,9,550,24.4,,
5e4c3570f06782001484e410,"1 Ham Sandwich (2 slices of whole wheat bread, 4 slices of deli ham, veggies, 1 tbsp of mustard or mayo)","[{""name"":""Ham sandwich"",""category"":""Other"",""servingSize"":""2 slices whole wheat bread, 4 slices of ham, veggies and 1 tbsp of mustard"",""carbs"":""34"",""protein"":""16"",""calories"":""300"",""fat"":""3"",""seq"":null,""id"":""5e422f8866138fa5b07035ef"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,1,,,,,,34,16,300,11.1,,
5e4c41a08c55610014ec58ac,Delete,"[{""name"":""Plain pancake"",""category"":""Other"",""servingSize"":""1 pancake (~13cm diam)"",""carbs"":""11"",""protein"":""1"",""calories"":""64"",""fat"":""2"",""seq"":null,""id"":""5e422f8866138fa5b0703378"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,,,,,,,11,1,64,1.8,,
5e4c5f1157d46000140f6b36,Delete,"[{""name"":""Ham sandwich"",""category"":""Other"",""servingSize"":""2 slices whole wheat bread, 4 slices of ham, veggies and 1 tbsp of mustard"",""carbs"":""34"",""protein"":""16"",""calories"":""300"",""fat"":""3"",""seq"":null,""id"":""5e422f8866138fa5b07035ef"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,,,,,,,34,16,300,11.1,,
5e4cbaf9a7a5400014ca48c9,1 Clif Bar (or a similar bar),"[{""name"":""Clif Bar - Chocolate Chip (Clif Bar)"",""category"":""Other"",""servingSize"":""1 bar"",""carbs"":""45"",""protein"":""10"",""calories"":""250"",""fat"":""5"",""seq"":null,""id"":""5e422f8966138fa5b0704a42"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,1,,,,,,45,10,250,3.3,,
5e4da3f24030430014a29dd3,Default Meal,[],,,,,,,,0,0,0,0.0,,
5e4fb9e029f4b500141c346e,Delete,"[{""name"":""Ham sandwich"",""category"":""Other"",""servingSize"":""2 slices whole wheat bread, 4 slices of ham, veggies and 1 tbsp of mustard"",""carbs"":""34"",""protein"":""16"",""calories"":""300"",""fat"":""3"",""seq"":null,""id"":""5e422f8866138fa5b07035ef"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,,,,,,,34,16,300,11.1,,
5e4ffbd0fb483a00146472ba,Delete,"[{""name"":""Ham Sandwich (Deli)"",""category"":""Other"",""servingSize"":""1 sandwich with 9-grain bread, veggies and mustard"",""carbs"":""71"",""protein"":""33"",""calories"":""520"",""fat"":""10"",""seq"":null,""id"":""5e422f8966138fa5b0704b28"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,,,,,,,71,33,520,11.6,,
5e50004ab11b8e0014ea4a77,Delete,"[{""name"":""Blueberry muffin"",""category"":""Other"",""servingSize"":""1 muffin"",""carbs"":""24"",""protein"":""3"",""calories"":""149"",""fat"":""5"",""seq"":null,""id"":""5e422f8866138fa5b07033ba"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,,,,,,,24,3,149,4.6,,
5e50e34f96ba5e0014a8709f,Delete,"[{""name"":""Ham sandwich"",""category"":""Other"",""servingSize"":""2 slices whole wheat bread, 4 slices of ham, veggies and 1 tbsp of mustard"",""carbs"":""34"",""protein"":""16"",""calories"":""300"",""fat"":""3"",""seq"":null,""id"":""5e422f8866138fa5b07035ef"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,,,,,,,34,16,300,11.1,,
5e50e4bb96ba5e0014a870aa,Delete,"[{""name"":""Ham Sandwich (Deli)"",""category"":""Other"",""servingSize"":""1 sandwich with 9-grain bread, veggies and mustard"",""carbs"":""71"",""protein"":""33"",""calories"":""520"",""fat"":""10"",""seq"":null,""id"":""5e422f8966138fa5b0704b28"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,,,,,,,71,33,520,11.6,,
5e50e51996ba5e0014a870ae,Delete,"[{""name"":""Ham Sandwich (Deli)"",""category"":""Other"",""servingSize"":""1 sandwich with 9-grain bread, veggies and mustard"",""carbs"":""71"",""protein"":""33"",""calories"":""520"",""fat"":""10"",""seq"":null,""id"":""5e422f8966138fa5b0704b28"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,,,,,,,71,33,520,11.6,,
5e50e56d96ba5e0014a870b4,Delete,"[{""name"":""Hamburger (McDonald's)"",""category"":""Other"",""servingSize"":""1 burger"",""carbs"":""31"",""protein"":""13"",""calories"":""250"",""fat"":"""",""seq"":null,""id"":""5e422f8866138fa5b07039ce"",""Category"":""Other"",""Restaurant"":""McDonald's"",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,,,,,,,31,13,250,8.2,,
5e50e59696ba5e0014a870ba,Delete,"[{""name"":""Hamburger (Five Guys)"",""category"":""Other"",""servingSize"":""1 burger"",""carbs"":""39"",""protein"":""39"",""calories"":""700"",""fat"":"""",""seq"":null,""id"":""5e422f8966138fa5b07043ec"",""Category"":""Other"",""Restaurant"":""Five Guys"",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,,,,,,,39,39,700,31.1,,
5e50e5ab96ba5e0014a870c0,Delete,"[{""name"":""Hamburger (Five Guys)"",""category"":""Other"",""servingSize"":""1 burger"",""carbs"":""39"",""protein"":""39"",""calories"":""700"",""fat"":"""",""seq"":null,""id"":""5e422f8966138fa5b07043ec"",""Category"":""Other"",""Restaurant"":""Five Guys"",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,,,,,,,39,39,700,31.1,,
5e50e5f996ba5e0014a870c6,Delete,"[{""name"":""Hamburger (Five Guys)"",""category"":""Other"",""servingSize"":""1 burger"",""carbs"":""39"",""protein"":""39"",""calories"":""700"",""fat"":"""",""seq"":null,""id"":""5e422f8966138fa5b07043ec"",""Category"":""Other"",""Restaurant"":""Five Guys"",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,,,,,,,39,39,700,31.1,,
5e50e64196ba5e0014a870cd,Delete,"[{""name"":""Hamburger (Five Guys)"",""category"":""Other"",""servingSize"":""1 burger"",""carbs"":""39"",""protein"":""39"",""calories"":""700"",""fat"":"""",""seq"":null,""id"":""5e422f8966138fa5b07043ec"",""Category"":""Other"",""Restaurant"":""Five Guys"",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,,,,,,,39,39,700,31.1,,
5e50fc428e1bca0014c2956d,Delete,"[{""name"":""Hamburger (McDonald's)"",""category"":""Other"",""servingSize"":""1 burger"",""carbs"":""31"",""protein"":""13"",""calories"":""250"",""fat"":"""",""seq"":null,""id"":""5e422f8866138fa5b07039ce"",""Category"":""Other"",""Restaurant"":""McDonald's"",""Drink"":""false"",""Unhealthy"":false,""servings"":1.75}]",,,,,,,,54.25,22.75,437.5,14.4,,
5e51cbae461f1f00141521a3,1 cup of ziti with pesto sauce,"[{""name"":""Ziti with Pesto Sauce"",""category"":""Other"",""servingSize"":""2 cups of ziti with pesto sauce"",""carbs"":""91"",""protein"":""29"",""calories"":""790"",""fat"":""72"",""seq"":null,""id"":""5e422f8966138fa5b07042a0"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,,,,,,,91,29,790,34.4,,
5e51e03b614ef40014cc05aa,Delete,"[{""name"":""IPA beer"",""category"":""Other"",""servingSize"":""1 can (12 oz.)"",""carbs"":""21"",""protein"":""2"",""calories"":""210"",""fat"":""0"",""seq"":null,""id"":""5e422f8866138fa5b07036cf"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,,,,,,,21,2,210,9.3,,
5e5299848cb7a00014758ea0,Delete,"[{""name"":""Ham Sandwich (Deli)"",""category"":""Other"",""servingSize"":""1 sandwich with 9-grain bread, veggies and mustard"",""carbs"":""71"",""protein"":""33"",""calories"":""520"",""fat"":""10"",""seq"":null,""id"":""5e422f8966138fa5b0704b28"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,,,,,,,71,33,520,11.6,,
5e52a4a059647900141a685c,Delete,"[{""name"":""Ham slices"",""category"":""Other"",""servingSize"":""2 slices of ham"",""carbs"":""2"",""protein"":""9"",""calories"":""91"",""fat"":""2"",""seq"":null,""id"":""5e422f8866138fa5b07034c6"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,,,,,,,2,9,91,4.0,,
5e53a2cda7f6240bdf404875,Delete,"[{""name"":""Ham slices"",""category"":""Other"",""servingSize"":""2 slices of ham"",""carbs"":""2"",""protein"":""9"",""calories"":""91"",""fat"":""2"",""seq"":null,""id"":""5e422f8866138fa5b07034c6"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,,,,,,,2,9,91,4.0,,
5e53a4b20f30bf0cb3a8df08,Delete,"[{""name"":""Ham slices"",""category"":""Other"",""servingSize"":""2 slices of ham"",""carbs"":""2"",""protein"":""9"",""calories"":""91"",""fat"":""2"",""seq"":null,""id"":""5e422f8866138fa5b07034c6"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,,,,,,,2,9,91,4.0,,
5e54232041c05500148bfa91,Delete,"[{""name"":""Ham Sandwich (Deli)"",""category"":""Other"",""servingSize"":""1 sandwich with 9-grain bread, veggies and mustard"",""carbs"":""71"",""protein"":""33"",""calories"":""520"",""fat"":""10"",""seq"":null,""id"":""5e422f8966138fa5b0704b28"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1.5}]",,,,,,,,106.5,49.5,780,17.3,,
5e544cf9bb0d8a0014431b87,Delete,"[{""name"":""Coffee-Banana Smoothie"",""category"":""Other"",""servingSize"":""½ cup of coconut milk, ½ cup of chilled milk, ½ of a banana"",""carbs"":""20"",""protein"":""6"",""calories"":""459"",""fat"":""34"",""seq"":null,""id"":""5e422f8966138fa5b0704327"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,,,,,,,20,6,459,20.4,,
5e5543b91f0d2d00148655ba,Delete,"[{""name"":""Banana Bread"",""category"":""Other"",""servingSize"":""1 slice"",""carbs"":""27"",""protein"":""2"",""calories"":""158"",""fat"":""5"",""seq"":null,""id"":""5e422f8966138fa5b0704afa"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,,,,,,,27,2,158,4.7,,
5e55595e73773200143b4c22,Delete,"[{""name"":""Ham sandwich"",""category"":""Other"",""servingSize"":""2 slices whole wheat bread, 4 slices of ham, veggies and 1 tbsp of mustard"",""carbs"":""34"",""protein"":""16"",""calories"":""300"",""fat"":""3"",""seq"":null,""id"":""5e422f8866138fa5b07035ef"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,,,,,,,34,16,300,11.1,,
5e55704fb8453a0014de04c6,1 cup of Kraft macaroni and cheese,"[{""name"":""Kraft macaroni and cheese"",""category"":""Other"",""servingSize"":""1 cup"",""carbs"":""49"",""protein"":""11"",""calories"":""395"",""fat"":""17"",""seq"":null,""id"":""5e422f8866138fa5b0703530"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,2,,,,,,49,11,395,17.2,,
5e557812b8453a0014de04d5,Small portion of Chicken Parmesan with Spaghetti,"[{""name"":""Chicken Parmesan with Spaghetti"",""category"":""Other"",""servingSize"":""Regular restaurant-size portion"",""carbs"":""113"",""protein"":""37"",""calories"":""870"",""fat"":""30"",""seq"":null,""id"":""5e422f8866138fa5b07041d1"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":0.5}]",,2,,,,,,56.5,18.5,435,15.0,,
5e55b2e740da9c0014bba7e8,1 cup of spaghetti with tomato sauce,"[{""name"":""Spaghetti with Tomato Sauce - small size"",""category"":""Other"",""servingSize"":""1 cup of spaghetti with tomato sauce"",""carbs"":""47"",""protein"":""8"",""calories"":""305"",""fat"":""14"",""seq"":null,""id"":""5e422f8966138fa5b0704277"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,1,,,,,,47,8,305,9.4,,
5e55b2e740da9c0014bba7f1,1 cup of spaghetti with tomato sauce,"[{""name"":""Spaghetti with Tomato Sauce - small size"",""category"":""Other"",""servingSize"":""1 cup of spaghetti with tomato sauce"",""carbs"":""47"",""protein"":""8"",""calories"":""305"",""fat"":""14"",""seq"":null,""id"":""5e422f8966138fa5b0704277"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,1,,,,,,47,8,305,9.4,,
5e55b2e740da9c0014bba7f3,1 cup of spaghetti with tomato sauce,"[{""name"":""Spaghetti with Tomato Sauce - small size"",""category"":""Other"",""servingSize"":""1 cup of spaghetti with tomato sauce"",""carbs"":""47"",""protein"":""8"",""calories"":""305"",""fat"":""14"",""seq"":null,""id"":""5e422f8966138fa5b0704277"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,1,,,,,,47,8,305,9.4,,
5e55b2e840da9c0014bba7fc,1 cup of spaghetti with tomato sauce,"[{""name"":""Spaghetti with Tomato Sauce - small size"",""category"":""Other"",""servingSize"":""1 cup of spaghetti with tomato sauce"",""carbs"":""47"",""protein"":""8"",""calories"":""305"",""fat"":""14"",""seq"":null,""id"":""5e422f8966138fa5b0704277"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,1,,,,,,47,8,305,9.4,,
5e55b31840da9c0014bba80d,1 cup of spaghetti with tomato sauce,"[{""name"":""Spaghetti with Pesto Sauce"",""category"":""Other"",""servingSize"":""2 cups of spaghetti and pesto sauce"",""carbs"":""84"",""protein"":""25"",""calories"":""750"",""fat"":""73"",""seq"":null,""id"":""5e422f8966138fa5b0704274"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,1,,,,,,84,25,750,33.3,,
5e55b47a40da9c0014bba818,"1 cup of plain oatmeal, 1 cup of blueberries","[{""name"":""Oatmeal and blueberries"",""category"":""Other"",""servingSize"":""1 cup of plain oatmeal, 1 cup of blueberries"",""carbs"":""81"",""protein"":""13"",""calories"":""446"",""fat"":""7"",""seq"":null,""id"":""5e422f8866138fa5b0703604"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,1,,,,,,81,13,446,7.8,,
5e55b542fd480200148365c9,Delete,"[{""name"":""Ham sandwich"",""category"":""Other"",""servingSize"":""2 slices whole wheat bread, 4 slices of ham, veggies and 1 tbsp of mustard"",""carbs"":""34"",""protein"":""16"",""calories"":""300"",""fat"":""3"",""seq"":null,""id"":""5e422f8866138fa5b07035ef"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1.5}]",,,,,,,,51,24,450,16.7,,
5e56591dae76ec00148cf727,Delete,"[{""name"":""Ham and Pineapple pizza - Stuffed Crust (Pizza Hut)"",""category"":""Other"",""servingSize"":""1 slice - Stuffed Crust Pizza"",""carbs"":""41"",""protein"":""15"",""calories"":""330"",""fat"":""12"",""seq"":null,""id"":""5e422f8866138fa5b07039a6"",""Category"":""Other"",""Restaurant"":""Pizza Hut"",""Drink"":""false"",""Unhealthy"":false,""servings"":4.5}]",,,,,,,,184.5,67.5,1485,53.0,,
5e567c40a7da1a001439e1b4,1 cup of plain oatmeal,"[{""name"":""Oatmeal"",""category"":""Other"",""servingSize"":""1 cup"",""carbs"":""26"",""protein"":""6"",""calories"":""145"",""fat"":""2"",""seq"":null,""id"":""5e422f8866138fa5b0703603"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,1,,,,,,26,6,145,1.9,,
5e5697d611dc0d0014e25bf0,Delete,"[{""name"":""Baguette (Popeyes)"",""category"":""Other"",""servingSize"":""1 baguette"",""carbs"":""18"",""protein"":""3"",""calories"":""90"",""fat"":"""",""seq"":null,""id"":""5e422f8966138fa5b0704411"",""Category"":""Other"",""Restaurant"":""Popeyes"",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,,,,,,,18,3,90,0.7,,
5e56982f11dc0d0014e25bf4,Delete,"[{""name"":""Bagel With Cream Cheese (McDonald's)"",""category"":""Other"",""servingSize"":""1 bagel"",""carbs"":""49"",""protein"":""10"",""calories"":""310"",""fat"":"""",""seq"":null,""id"":""5e422f8866138fa5b0703a25"",""Category"":""Other"",""Restaurant"":""McDonald's"",""Drink"":""false"",""Unhealthy"":false,""servings"":3.25}]",,,,,,,,159.25,32.5,1007.5,26.7,,
5e56c6b98a10a100142e998a,Delete,"[{""name"":""Ham sandwich"",""category"":""Other"",""servingSize"":""2 slices whole wheat bread, 4 slices of ham, veggies and 1 tbsp of mustard"",""carbs"":""34"",""protein"":""16"",""calories"":""300"",""fat"":""3"",""seq"":null,""id"":""5e422f8866138fa5b07035ef"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1.75}]",,,,,,,,59.5,28,525,19.4,,
5e56f18cdbf14d00144bf609,Delete,"[{""name"":""Guacamole (Chipotle Mexican Grill)"",""category"":""Other"",""servingSize"":""Side of Guac"",""carbs"":""8"",""protein"":""2"",""calories"":""230"",""fat"":""22"",""seq"":null,""id"":""5e422f8866138fa5b0703eed"",""Category"":""Other"",""Restaurant"":""Chipotle Mexican Grill"",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,,,,,,,8,2,230,10.2,,
5e580816eef0f100145e4cb7,Delete,"[{""name"":""Ham sandwich"",""category"":""Other"",""servingSize"":""2 slices whole wheat bread, 4 slices of ham, veggies and 1 tbsp of mustard"",""carbs"":""34"",""protein"":""16"",""calories"":""300"",""fat"":""3"",""seq"":null,""id"":""5e422f8866138fa5b07035ef"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1.75}]",,,,,,,,59.5,28,525,19.4,,
5e584127c12f2400147d0f7e,Delete,"[{""name"":""Beef - Rib eye steak"",""category"":""Other"",""servingSize"":""75g (2.5 ounces)"",""carbs"":""0"",""protein"":""20"",""calories"":""230"",""fat"":""8"",""seq"":null,""id"":""5e422f8866138fa5b0703498"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1.25}]",,,,,,,,0,25,287.5,12.8,,
5e5c634218ddf000141f6639,Delete,"[{""name"":""Ham 'N Cheese Slider"",""category"":""Other"",""servingSize"":""1 slider"",""carbs"":""21"",""protein"":""13"",""calories"":""210"",""fat"":""8"",""id"":""5e58bbb49ffd6053c4ea8d5c"",""Category"":""Other"",""Restaurant"":""Arby's"",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,,,,,,,21,13,210,8.2,,
5e5ce2dee4b8a10014fceb20,Delete,"[{""name"":""Hamburger"",""category"":""Other"",""servingSize"":""1 burger"",""carbs"":""33"",""protein"":""21"",""calories"":""380"",""fat"":""19"",""id"":""5e58bbb49ffd6053c4ea8c87"",""Category"":""Other"",""Restaurant"":""A&W"",""Drink"":""false"",""Unhealthy"":false,""servings"":1}]",,,,,,,,33,21,380,16.9,,
5e5d5a5a816d1f00145720c4,1 1/2 cups of ziti with chicken and tomato sauce,"[{""name"":""Ziti with Chicken and Tomato Sauce- Small size"",""category"":""Other"",""servingSize"":""1 cup of ziti with roasted chicken and tomato sauce"",""carbs"":""52"",""protein"":""22"",""calories"":""380"",""fat"":""14"",""id"":""5e58bbb59ffd6053c4eaab5d"",""Category"":""Other"",""Restaurant"":"""",""Drink"":""false"",""Unhealthy"":false,""servings"":1.5}]",,1,,,,,,78,33,570,14.0,,
5e5e3d9eb9082fdf103b354e,"1 cup of spaghetti with tomato sauce, 1 apple",,,1,False,,,,1.0,72,9,400,8.4,0.0,0.0
5e5e3d9eb9082fdf103b354d,"2 cups of spaghetti with tomato sauce, 1 apple",,,1,False,,,,1.0,119,17,705,17.9,0.0,0.0
5e5e3d9eb9082fdf103b354f,"2 cups of ziti with lemon sauce, 1 apple",,,1,False,,,,1.0,123,23,865,31.2,0.0,0.0
5e5e3d9eb9082fdf103b3550,"1 cup of ziti with lemon butter, 1 apple",,,1,False,,,,1.0,74,12,480,15.1,0.0,0.0
5e5e3d9eb9082fdf103b3551,"2 cups of fettuccine, 1 apple",,,1,False,,,,1.0,127,16,605,3.7,0.0,0.0
5e5e3d9eb9082fdf103b3552,"2 cups of penne with tomato sauce, 1 apple",,,1,False,,,,1.0,119,17,705,17.9,0.0,0.0
5e5e3d9eb9082fdf103b3554,"1 cup of penne with tomato sauce, 1 apple",,,1,False,,,,1.0,72,9,400,8.4,0.0,0.0
5e5e3d9eb9082fdf103b3557,"2 cups of spaghetti with tomato sauce, 1 banana",,,1,False,,,,1.0,121,17,715,18.1,0.0,0.0
5e5e3d9eb9082fdf103b355c,"2 cups of penne with tomato sauce, 1 banana",,,1,False,,,,1.0,121,17,715,18.1,0.0,0.0
5e5e3d9eb9082fdf103b3559,"2 cups of ziti with lemon sauce, 1 banana",,,1,False,,,,1.0,125,23,875,31.4,0.0,0.0
5e5e3d9eb9082fdf103b355d,"1 cup of penne with tomato sauce, 1 banana",,,1,False,,,,1.0,74,9,410,8.7,0.0,0.0
5e5e3d9eb9082fdf103b3555,"2 cups of penne, 1 apple",,,1,False,,,,1.0,104,13,495,3.0,0.0,0.0
5e5e3d9eb9082fdf103b3556,"2 cups of angel hair pasta, 1 apple",,,1,False,,,,1.0,104,13,495,3.0,0.0,0.0
5e5e3d9eb9082fdf103b3561,"1 cup of spaghetti with tomato sauce, 7 strawberries",,,1,False,,,,1.0,53,9,332,9.3,0.0,0.0
5e5e3d9eb9082fdf103b355e,"2 cups of penne, 1 banana",,,1,False,,,,1.0,106,13,505,3.2,0.0,0.0
5e5e3d9eb9082fdf103b3563,"1 cup of ziti with lemon butter, 7 strawberries",,,1,False,,,,1.0,55,12,412,16.0,0.0,0.0
5e5e3d9eb9082fdf103b3562,"2 cups of ziti with lemon sauce, 7 strawberries",,,1,False,,,,1.0,104,23,797,32.1,0.0,0.0
5e5e3d9eb9082fdf103b355a,"1 cup of ziti with lemon butter, 1 banana",,,1,False,,,,1.0,76,12,490,15.3,0.0,0.0
5e5e3d9eb9082fdf103b3566,"1 cup of penne with tomato sauce, 7 strawberries",,,1,False,,,,1.0,53,9,332,9.3,0.0,0.0
5e5e3d9eb9082fdf103b3567,"2 cups of penne, 7 strawberries",,,1,False,,,,1.0,85,13,427,3.9,0.0,0.0
5e5e3d9eb9082fdf103b3568,"2 cups of angel hair pasta, 7 strawberries",,,1,False,,,,1.0,85,13,427,3.9,0.0,0.0
5e5e3d9eb9082fdf103b3560,"2 cups of spaghetti with tomato sauce, 7 strawberries",,,1,False,,,,1.0,100,17,637,18.8,0.0,0.0
5e5e3d9eb9082fdf103b356b,"2 cups of ziti with lemon sauce, 20 grapes",,,1,False,,,,1.0,116,23,839,31.4,0.0,0.0
5e5e3d9eb9082fdf103b356c,"1 cup of ziti with lemon butter, 20 grapes",,,1,False,,,,1.0,67,12,454,15.3,0.0,0.0
5e5e3d9eb9082fdf103b3565,"2 cups of penne with tomato sauce, 7 strawberries",,,1,False,,,,1.0,100,17,637,18.8,0.0,0.0
5e5e3d9eb9082fdf103b3564,"2 cups of fettuccine, 7 strawberries",,,1,False,,,,1.0,108,16,537,4.6,0.0,0.0
